FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1000265,2011,Nitrous Oxide,2.5,"Dynegy Energy Fayette, II LLC"
1000266,2011,Biogenic Carbon dioxide,0.0,Binghamton Cogen Plant
1000266,2011,Carbon Dioxide,1555.6,Binghamton Cogen Plant
1000266,2011,Methane,0.03,Binghamton Cogen Plant
1000266,2011,Nitrous Oxide,0.003,Binghamton Cogen Plant
1000267,2011,Biogenic Carbon dioxide,0.0,Edgewood Energy
1000267,2011,Carbon Dioxide,83021.9,Edgewood Energy
1000267,2011,Methane,1.54,Edgewood Energy
1000267,2011,Nitrous Oxide,0.154,Edgewood Energy
1000268,2011,Biogenic Carbon dioxide,0.0,Shoreham Energy
1000268,2011,Carbon Dioxide,15083.0,Shoreham Energy
1000268,2011,Methane,0.62,Shoreham Energy
1000268,2011,Nitrous Oxide,0.123,Shoreham Energy
1000269,2011,Biogenic Carbon dioxide,0.0,Marcus Hook Energy Center - MH750
1000269,2011,Carbon Dioxide,1607615.2,Marcus Hook Energy Center - MH750
1000269,2011,Methane,31.24,Marcus Hook Energy Center - MH750
1000269,2011,Nitrous Oxide,3.334,Marcus Hook Energy Center - MH750
1000270,2011,Biogenic Carbon dioxide,0.0,Valencia Power Plant
1000270,2011,Carbon Dioxide,61926.2,Valencia Power Plant
1000270,2011,Methane,1.15,Valencia Power Plant
1000270,2011,Nitrous Oxide,0.115,Valencia Power Plant
1000271,2011,Biogenic Carbon dioxide,0.0,Rocky Mountain Energy Center
1000271,2011,Carbon Dioxide,1089078.9,Rocky Mountain Energy Center
1000271,2011,Methane,20.21,Rocky Mountain Energy Center
1000271,2011,Nitrous Oxide,2.021,Rocky Mountain Energy Center
1000277,2011,Biogenic Carbon dioxide,0.0,Jasper County Generating Facility
1000277,2011,Carbon Dioxide,1955058.5,Jasper County Generating Facility
1000277,2011,Methane,42.88,Jasper County Generating Facility
1000277,2011,Nitrous Oxide,4.292,Jasper County Generating Facility
1000278,2011,Biogenic Carbon dioxide,0.0,Walter M. Higgins III Generating Station
1000278,2011,Carbon Dioxide,762869.8,Walter M. Higgins III Generating Station
1000278,2011,Methane,14.2,Walter M. Higgins III Generating Station
1000278,2011,Nitrous Oxide,1.42,Walter M. Higgins III Generating Station
1000279,2011,Biogenic Carbon dioxide,0.0,Feather River Energy Center
1000279,2011,Carbon Dioxide,7239.0,Feather River Energy Center
1000279,2011,Methane,0.13,Feather River Energy Center
1000279,2011,Nitrous Oxide,0.013,Feather River Energy Center
1000280,2011,Biogenic Carbon dioxide,0.0,Wolfskill Energy Center
1000280,2011,Carbon Dioxide,6230.8,Wolfskill Energy Center
1000280,2011,Methane,0.12,Wolfskill Energy Center
1000280,2011,Nitrous Oxide,0.012,Wolfskill Energy Center
1000281,2011,Biogenic Carbon dioxide,0.0,"AES Deepwater, Inc."
1000281,2011,Carbon Dioxide,0.0,"AES Deepwater, Inc."
1000281,2011,Methane,0.0,"AES Deepwater, Inc."
1000281,2011,Nitrous Oxide,0.0,"AES Deepwater, Inc."
1000283,2011,Biogenic Carbon dioxide,0.0,Henrietta Peaker Plant
1000283,2011,Carbon Dioxide,9954.1,Henrietta Peaker Plant
1000283,2011,Methane,0.18,Henrietta Peaker Plant
1000283,2011,Nitrous Oxide,0.018,Henrietta Peaker Plant
1000284,2011,Biogenic Carbon dioxide,0.0,Beatrice
1000284,2011,Carbon Dioxide,62131.0,Beatrice
1000284,2011,Methane,1.15,Beatrice
1000284,2011,Nitrous Oxide,0.115,Beatrice
1000285,2011,Biogenic Carbon dioxide,611885.9,Benson Power Biomass Plant
1000285,2011,Carbon Dioxide,12772.6,Benson Power Biomass Plant
1000285,2011,Methane,133.24,Benson Power Biomass Plant
1000285,2011,Nitrous Oxide,25.129,Benson Power Biomass Plant
1000288,2011,Biogenic Carbon dioxide,0.0,Freeport Power Plant No. 2
1000288,2011,Carbon Dioxide,28858.4,Freeport Power Plant No. 2
1000288,2011,Methane,0.54,Freeport Power Plant No. 2
1000288,2011,Nitrous Oxide,0.054,Freeport Power Plant No. 2
1000294,2011,Biogenic Carbon dioxide,0.0,"Virginia Renewable Power - Portsmouth, LLC"
1000294,2011,Carbon Dioxide,220537.4,"Virginia Renewable Power - Portsmouth, LLC"
1000294,2011,Methane,26.06,"Virginia Renewable Power - Portsmouth, LLC"
1000294,2011,Nitrous Oxide,3.791,"Virginia Renewable Power - Portsmouth, LLC"
1000298,2011,Biogenic Carbon dioxide,0.0,Sylvarena Generating Plant
1000298,2011,Carbon Dioxide,66969.8,Sylvarena Generating Plant
1000298,2011,Methane,1.24,Sylvarena Generating Plant
1000298,2011,Nitrous Oxide,0.124,Sylvarena Generating Plant
1000300,2011,Biogenic Carbon dioxide,0.0,"Gilroy Energy Center, LLC"
1000300,2011,Carbon Dioxide,18670.6,"Gilroy Energy Center, LLC"
1000300,2011,Methane,0.35,"Gilroy Energy Center, LLC"
1000300,2011,Nitrous Oxide,0.035,"Gilroy Energy Center, LLC"
1000301,2011,Biogenic Carbon dioxide,0.0,Frederickson Power LP
1000301,2011,Carbon Dioxide,106811.1,Frederickson Power LP
1000301,2011,Methane,1.98,Frederickson Power LP
1000301,2011,Nitrous Oxide,0.198,Frederickson Power LP
1000302,2011,Biogenic Carbon dioxide,0.0,Gravel Neck Combustion Turbine
1000302,2011,Carbon Dioxide,48105.9,Gravel Neck Combustion Turbine
1000302,2011,Methane,1.12,Gravel Neck Combustion Turbine
1000302,2011,Nitrous Oxide,0.151,Gravel Neck Combustion Turbine
1000303,2011,Biogenic Carbon dioxide,0.0,Darbytown Combustion Turbine
1000303,2011,Carbon Dioxide,62969.4,Darbytown Combustion Turbine
1000303,2011,Methane,1.18,Darbytown Combustion Turbine
1000303,2011,Nitrous Oxide,0.121,Darbytown Combustion Turbine
1000310,2011,Carbon Dioxide,176685.9,Donald Von Raesfeld
1000310,2011,Methane,3.28,Donald Von Raesfeld
1000310,2011,Nitrous Oxide,0.328,Donald Von Raesfeld
1000312,2011,Biogenic Carbon dioxide,0.0,Elizabeth River Combustion Turbine Sta
1000312,2011,Carbon Dioxide,91705.7,Elizabeth River Combustion Turbine Sta
1000312,2011,Methane,1.99,Elizabeth River Combustion Turbine Sta
1000312,2011,Nitrous Oxide,0.253,Elizabeth River Combustion Turbine Sta
1000314,2011,Biogenic Carbon dioxide,0.0,"Wellhead Power Gates, LLC"
1000314,2011,Carbon Dioxide,1328.0,"Wellhead Power Gates, LLC"
1000314,2011,Methane,0.02,"Wellhead Power Gates, LLC"
1000314,2011,Nitrous Oxide,0.002,"Wellhead Power Gates, LLC"
1000317,2011,Biogenic Carbon dioxide,0.0,Emery Station
1000317,2011,Carbon Dioxide,193834.7,Emery Station
1000317,2011,Methane,3.6,Emery Station
1000317,2011,Nitrous Oxide,0.36,Emery Station
1000318,2011,Biogenic Carbon dioxide,0.0,Hopewell Cogeneration Facility
1000318,2011,Carbon Dioxide,505096.6,Hopewell Cogeneration Facility
1000318,2011,Methane,9.55,Hopewell Cogeneration Facility
1000318,2011,Nitrous Oxide,1.004,Hopewell Cogeneration Facility
1000321,2011,Biogenic Carbon dioxide,0.0,Riverview Energy Center
1000321,2011,Carbon Dioxide,7119.5,Riverview Energy Center
1000321,2011,Methane,0.13,Riverview Energy Center
1000321,2011,Nitrous Oxide,0.013,Riverview Energy Center
1000322,2011,Biogenic Carbon dioxide,0.0,"Hawkeye Energy Greenport, LLC"
1000322,2011,Carbon Dioxide,17614.5,"Hawkeye Energy Greenport, LLC"
1000322,2011,Methane,0.72,"Hawkeye Energy Greenport, LLC"
1000322,2011,Nitrous Oxide,0.144,"Hawkeye Energy Greenport, LLC"
1000323,2011,Carbon Dioxide,1275074.4,Cosumnes Power Plant
1000323,2011,Methane,23.65,Cosumnes Power Plant
1000323,2011,Nitrous Oxide,2.365,Cosumnes Power Plant
1000333,2011,Biogenic Carbon dioxide,0.0,Hancock Peakers
1000333,2011,Carbon Dioxide,1075.7,Hancock Peakers
1000333,2011,Methane,0.02,Hancock Peakers
1000333,2011,Nitrous Oxide,0.002,Hancock Peakers
1000340,2011,Biogenic Carbon dioxide,0.0,Joppa Steam
1000340,2011,Carbon Dioxide,7975533.3,Joppa Steam
1000340,2011,Methane,922.07,Joppa Steam
1000340,2011,Nitrous Oxide,134.118,Joppa Steam
1000364,2011,Biogenic Carbon dioxide,0.0,Greene County
1000364,2011,Carbon Dioxide,2500378.2,Greene County
1000364,2011,Methane,288.55,Greene County
1000364,2011,Nitrous Oxide,41.925,Greene County
1000373,2011,Biogenic Carbon dioxide,0.0,"Ocean Peaking Power, LP"
1000373,2011,Carbon Dioxide,149345.1,"Ocean Peaking Power, LP"
1000373,2011,Methane,2.77,"Ocean Peaking Power, LP"
1000373,2011,Nitrous Oxide,0.277,"Ocean Peaking Power, LP"
1000375,2011,Biogenic Carbon dioxide,0.0,Welsh Power Plant
1000375,2011,Carbon Dioxide,10951424.4,Welsh Power Plant
1000375,2011,Methane,1266.11,Welsh Power Plant
1000375,2011,Nitrous Oxide,184.161,Welsh Power Plant
1000395,2011,Biogenic Carbon dioxide,0.0,J Robert Massengale Generating Station
1000395,2011,Carbon Dioxide,133932.6,J Robert Massengale Generating Station
1000395,2011,Methane,2.48,J Robert Massengale Generating Station
1000395,2011,Nitrous Oxide,0.248,J Robert Massengale Generating Station
1000398,2011,Biogenic Carbon dioxide,0.0,Hog Bayou Energy Center
1000398,2011,Carbon Dioxide,297503.6,Hog Bayou Energy Center
1000398,2011,Methane,2.49,Hog Bayou Energy Center
1000398,2011,Nitrous Oxide,0.249,Hog Bayou Energy Center
1000402,2011,Biogenic Carbon dioxide,0.0,University of Florida Cogeneration Plant
1000402,2011,Carbon Dioxide,144711.8,University of Florida Cogeneration Plant
1000402,2011,Methane,2.68,University of Florida Cogeneration Plant
1000402,2011,Nitrous Oxide,0.268,University of Florida Cogeneration Plant
1000404,2011,Biogenic Carbon dioxide,0.0,Silverhawk
1000404,2011,Carbon Dioxide,841997.9,Silverhawk
1000404,2011,Methane,15.6,Silverhawk
1000404,2011,Nitrous Oxide,1.6,Silverhawk
1000410,2011,Biogenic Carbon dioxide,0.0,Palomar Energy Center
1000410,2011,Carbon Dioxide,834786.0,Palomar Energy Center
1000410,2011,Methane,15.49,Palomar Energy Center
1000410,2011,Nitrous Oxide,1.549,Palomar Energy Center
1000412,2011,Biogenic Carbon dioxide,0.0,Rosemary Power Station
1000412,2011,Carbon Dioxide,74140.5,Rosemary Power Station
1000412,2011,Methane,1.61,Rosemary Power Station
1000412,2011,Nitrous Oxide,0.175,Rosemary Power Station
1000414,2011,Biogenic Carbon dioxide,0.0,Exira Station
1000414,2011,Carbon Dioxide,6136.5,Exira Station
1000414,2011,Methane,0.11,Exira Station
1000414,2011,Nitrous Oxide,0.011,Exira Station
1000419,2011,Biogenic Carbon dioxide,0.0,C. R. Wing Cogeneration Plant
1000419,2011,Carbon Dioxide,80557.8,C. R. Wing Cogeneration Plant
1000419,2011,Methane,1.49,C. R. Wing Cogeneration Plant
1000419,2011,Nitrous Oxide,0.149,C. R. Wing Cogeneration Plant
1000420,2011,Biogenic Carbon dioxide,0.0,Equus Power I
1000420,2011,Carbon Dioxide,52640.1,Equus Power I
1000420,2011,Methane,0.98,Equus Power I
1000420,2011,Nitrous Oxide,0.098,Equus Power I
1000421,2011,Biogenic Carbon dioxide,0.0,Fox Energy Center
1000421,2011,Carbon Dioxide,586694.6,Fox Energy Center
1000421,2011,Methane,10.92,Fox Energy Center
1000421,2011,Nitrous Oxide,1.098,Fox Energy Center
1000422,2011,Biogenic Carbon dioxide,0.0,Carson Cogeneration Company
1000422,2011,Carbon Dioxide,178209.8,Carson Cogeneration Company
1000422,2011,Methane,3.31,Carson Cogeneration Company
1000422,2011,Nitrous Oxide,0.331,Carson Cogeneration Company
1000423,2011,Biogenic Carbon dioxide,0.0,Agua Mansa Power
1000423,2011,Carbon Dioxide,6575.8,Agua Mansa Power
1000423,2011,Methane,0.12,Agua Mansa Power
1000423,2011,Nitrous Oxide,0.012,Agua Mansa Power
1000424,2011,Biogenic Carbon dioxide,0.0,Blue Lake Generating Plant
1000424,2011,Carbon Dioxide,59497.3,Blue Lake Generating Plant
1000424,2011,Methane,1.1,Blue Lake Generating Plant
1000424,2011,Nitrous Oxide,0.11,Blue Lake Generating Plant
1000431,2011,Biogenic Carbon dioxide,0.0,El Segundo
1000431,2011,Carbon Dioxide,143005.8,El Segundo
1000431,2011,Methane,2.277,El Segundo
1000431,2011,Nitrous Oxide,0.227,El Segundo
1000432,2011,Biogenic Carbon dioxide,0.0,Independence
1000432,2011,Carbon Dioxide,1264452.1,Independence
1000432,2011,Methane,23.44,Independence
1000432,2011,Nitrous Oxide,2.344,Independence
1000433,2011,Biogenic Carbon dioxide,0.0,Island Street Peaking Plant
1000433,2011,Carbon Dioxide,4203.3,Island Street Peaking Plant
1000433,2011,Methane,0.08,Island Street Peaking Plant
1000433,2011,Nitrous Oxide,0.008,Island Street Peaking Plant
1000436,2011,Biogenic Carbon dioxide,0.0,Currant Creek Power Project
1000436,2011,Carbon Dioxide,879576.8,Currant Creek Power Project
1000436,2011,Methane,16.31,Currant Creek Power Project
1000436,2011,Nitrous Oxide,1.631,Currant Creek Power Project
1000437,2011,Biogenic Carbon dioxide,0.0,Mankato Energy Center
1000437,2011,Carbon Dioxide,142688.0,Mankato Energy Center
1000437,2011,Methane,2.73,Mankato Energy Center
1000437,2011,Nitrous Oxide,0.288,Mankato Energy Center
1000438,2011,Biogenic Carbon dioxide,0.0,Ripon Generation Station
1000438,2011,Carbon Dioxide,23319.7,Ripon Generation Station
1000438,2011,Methane,0.43,Ripon Generation Station
1000438,2011,Nitrous Oxide,0.043,Ripon Generation Station
1000444,2011,Biogenic Carbon dioxide,0.0,Nebo Power Station
1000444,2011,Carbon Dioxide,137325.6,Nebo Power Station
1000444,2011,Methane,2.55,Nebo Power Station
1000444,2011,Nitrous Oxide,0.255,Nebo Power Station
1000445,2011,Biogenic Carbon dioxide,0.0,Sheboygan Falls Energy Facility
1000445,2011,Carbon Dioxide,13147.0,Sheboygan Falls Energy Facility
1000445,2011,Methane,0.24,Sheboygan Falls Energy Facility
1000445,2011,Nitrous Oxide,0.024,Sheboygan Falls Energy Facility
1000446,2011,Biogenic Carbon dioxide,0.0,TS Power Plant
1000446,2011,Carbon Dioxide,1318284.0,TS Power Plant
1000446,2011,Methane,151.8,TS Power Plant
1000446,2011,Nitrous Oxide,22.099,TS Power Plant
1000447,2011,Biogenic Carbon dioxide,0.0,Miramar Energy Facility
1000447,2011,Carbon Dioxide,74824.0,Miramar Energy Facility
1000447,2011,Methane,1.39,Miramar Energy Facility
1000447,2011,Nitrous Oxide,0.139,Miramar Energy Facility
1000448,2011,Biogenic Carbon dioxide,0.0,Dayton Avenue Substation
1000448,2011,Carbon Dioxide,270.3,Dayton Avenue Substation
1000448,2011,Methane,0.01,Dayton Avenue Substation
1000448,2011,Nitrous Oxide,0.002,Dayton Avenue Substation
1000449,2011,Biogenic Carbon dioxide,0.0,South Harper Peaking Facility
1000449,2011,Carbon Dioxide,51782.7,South Harper Peaking Facility
1000449,2011,Methane,0.96,South Harper Peaking Facility
1000449,2011,Nitrous Oxide,0.096,South Harper Peaking Facility
1000450,2011,Carbon Dioxide,838954.4,Caithness Long Island Energy Center
1000450,2011,Methane,15.56,Caithness Long Island Energy Center
1000450,2011,Nitrous Oxide,1.556,Caithness Long Island Energy Center
1000451,2011,Biogenic Carbon dioxide,0.0,Groton Generating Station
1000451,2011,Carbon Dioxide,35709.3,Groton Generating Station
1000451,2011,Methane,0.66,Groton Generating Station
1000451,2011,Nitrous Oxide,0.066,Groton Generating Station
1000453,2011,Biogenic Carbon dioxide,0.0,"Calpine Gilroy Cogen, LP"
1000453,2011,Carbon Dioxide,19150.7,"Calpine Gilroy Cogen, LP"
1000453,2011,Methane,0.36,"Calpine Gilroy Cogen, LP"
1000453,2011,Nitrous Oxide,0.036,"Calpine Gilroy Cogen, LP"
1000454,2011,Biogenic Carbon dioxide,0.0,Lake Side Power Plant
1000454,2011,Carbon Dioxide,644507.5,Lake Side Power Plant
1000454,2011,Methane,11.95,Lake Side Power Plant
1000454,2011,Nitrous Oxide,1.195,Lake Side Power Plant
1000455,2011,Biogenic Carbon dioxide,0.0,Port Westward
1000455,2011,Carbon Dioxide,523981.3,Port Westward
1000455,2011,Methane,9.72,Port Westward
1000455,2011,Nitrous Oxide,0.972,Port Westward
1000456,2011,Biogenic Carbon dioxide,0.0,Pinelawn Power
1000456,2011,Carbon Dioxide,47424.5,Pinelawn Power
1000456,2011,Methane,0.88,Pinelawn Power
1000456,2011,Nitrous Oxide,0.088,Pinelawn Power
1000457,2011,Biogenic Carbon dioxide,22333.9,Magnolia
1000457,2011,Carbon Dioxide,370017.0,Magnolia
1000457,2011,Methane,8.21,Magnolia
1000457,2011,Nitrous Oxide,0.951,Magnolia
1000458,2011,Biogenic Carbon dioxide,0.0,"Malaga Power, LLC"
1000458,2011,Carbon Dioxide,33343.0,"Malaga Power, LLC"
1000458,2011,Methane,0.64,"Malaga Power, LLC"
1000458,2011,Nitrous Oxide,0.064,"Malaga Power, LLC"
1000459,2011,Biogenic Carbon dioxide,0.0,NCEMC Anson Plant
1000459,2011,Carbon Dioxide,125765.5,NCEMC Anson Plant
1000459,2011,Methane,2.36,NCEMC Anson Plant
1000459,2011,Nitrous Oxide,0.24,NCEMC Anson Plant
1000460,2011,Biogenic Carbon dioxide,0.0,McIntosh Combined Cycle Facility
1000460,2011,Carbon Dioxide,3159317.2,McIntosh Combined Cycle Facility
1000460,2011,Methane,58.59,McIntosh Combined Cycle Facility
1000460,2011,Nitrous Oxide,5.859,McIntosh Combined Cycle Facility
1000462,2011,Biogenic Carbon dioxide,0.0,NCEMC Hamlet Plant
1000462,2011,Carbon Dioxide,77540.7,NCEMC Hamlet Plant
1000462,2011,Methane,1.44,NCEMC Hamlet Plant
1000462,2011,Nitrous Oxide,0.145,NCEMC Hamlet Plant
1000463,2011,Biogenic Carbon dioxide,0.0,Bluffview Power Plant
1000463,2011,Carbon Dioxide,100613.1,Bluffview Power Plant
1000463,2011,Methane,1.87,Bluffview Power Plant
1000463,2011,Nitrous Oxide,0.187,Bluffview Power Plant
1000464,2011,Biogenic Carbon dioxide,0.0,Walnut Energy Center
1000464,2011,Carbon Dioxide,495426.1,Walnut Energy Center
1000464,2011,Methane,9.19,Walnut Energy Center
1000464,2011,Nitrous Oxide,0.919,Walnut Energy Center
1000465,2011,Biogenic Carbon dioxide,0.0,Wygen II
1000465,2011,Carbon Dioxide,827090.3,Wygen II
1000465,2011,Methane,8.69,Wygen II
1000465,2011,Nitrous Oxide,13.908,Wygen II
1000467,2011,Biogenic Carbon dioxide,0.0,Poletti 500 MW CC
1000467,2011,Carbon Dioxide,1224436.7,Poletti 500 MW CC
1000467,2011,Methane,22.86,Poletti 500 MW CC
1000467,2011,Nitrous Oxide,2.296,Poletti 500 MW CC
1000468,2011,Biogenic Carbon dioxide,0.0,Cambridge Station
1000468,2011,Carbon Dioxide,32733.4,Cambridge Station
1000468,2011,Methane,0.61,Cambridge Station
1000468,2011,Nitrous Oxide,0.061,Cambridge Station
1000469,2011,Biogenic Carbon dioxide,0.0,Inland Empire Energy Center
1000469,2011,Carbon Dioxide,1132109.6,Inland Empire Energy Center
1000469,2011,Methane,21.0,Inland Empire Energy Center
1000469,2011,Nitrous Oxide,2.1,Inland Empire Energy Center
1000470,2011,Biogenic Carbon dioxide,0.0,"Mustang Station Units 4, 5 & 6"
1000470,2011,Carbon Dioxide,152392.4,"Mustang Station Units 4, 5 & 6"
1000470,2011,Methane,2.82,"Mustang Station Units 4, 5 & 6"
1000470,2011,Nitrous Oxide,0.282,"Mustang Station Units 4, 5 & 6"
1000471,2011,Biogenic Carbon dioxide,0.0,Riverside Energy Resource Center
1000471,2011,Carbon Dioxide,26477.6,Riverside Energy Resource Center
1000471,2011,Methane,0.46,Riverside Energy Resource Center
1000471,2011,Nitrous Oxide,0.046,Riverside Energy Resource Center
1000472,2011,Biogenic Carbon dioxide,0.0,Paris Energy Center
1000472,2011,Carbon Dioxide,187807.7,Paris Energy Center
1000472,2011,Methane,3.48,Paris Energy Center
1000472,2011,Nitrous Oxide,0.348,Paris Energy Center
1000475,2011,Biogenic Carbon dioxide,0.0,Hunterstown Combined Cycle
1000475,2011,Carbon Dioxide,1631800.4,Hunterstown Combined Cycle
1000475,2011,Methane,30.27,Hunterstown Combined Cycle
1000475,2011,Nitrous Oxide,3.027,Hunterstown Combined Cycle
1000481,2011,Biogenic Carbon dioxide,0.0,Quail Run Energy Center
1000481,2011,Carbon Dioxide,361496.0,Quail Run Energy Center
1000481,2011,Methane,6.71,Quail Run Energy Center
1000481,2011,Nitrous Oxide,0.671,Quail Run Energy Center
1000482,2011,Biogenic Carbon dioxide,0.0,ReEnergy Black River LLC
1000482,2011,Carbon Dioxide,0.0,ReEnergy Black River LLC
1000482,2011,Methane,0.0,ReEnergy Black River LLC
1000482,2011,Nitrous Oxide,0.0,ReEnergy Black River LLC
1000483,2011,Biogenic Carbon dioxide,0.0,Colorado Bend I
1000483,2011,Carbon Dioxide,688174.4,Colorado Bend I
1000483,2011,Methane,12.77,Colorado Bend I
1000483,2011,Nitrous Oxide,1.277,Colorado Bend I
1000484,2011,Carbon Dioxide,3817.9,Hunlock Unit 4
1000484,2011,Methane,0.07,Hunlock Unit 4
1000484,2011,Nitrous Oxide,0.007,Hunlock Unit 4
1000485,2011,Biogenic Carbon dioxide,0.0,Roseville Energy Park
1000485,2011,Carbon Dioxide,55206.1,Roseville Energy Park
1000485,2011,Methane,1.02,Roseville Energy Park
1000485,2011,Nitrous Oxide,0.102,Roseville Energy Park
1000486,2011,Biogenic Carbon dioxide,0.0,Spindle Hill Energy Center
1000486,2011,Carbon Dioxide,246649.5,Spindle Hill Energy Center
1000486,2011,Methane,4.57,Spindle Hill Energy Center
1000486,2011,Nitrous Oxide,0.457,Spindle Hill Energy Center
1000487,2011,Biogenic Carbon dioxide,0.0,Harry D. Mattison Power Plant
1000487,2011,Carbon Dioxide,114378.2,Harry D. Mattison Power Plant
1000487,2011,Methane,2.13,Harry D. Mattison Power Plant
1000487,2011,Nitrous Oxide,0.213,Harry D. Mattison Power Plant
1000488,2011,Biogenic Carbon dioxide,0.0,Cannon Falls Energy Center
1000488,2011,Carbon Dioxide,59720.4,Cannon Falls Energy Center
1000488,2011,Methane,1.13,Cannon Falls Energy Center
